Nr uczestnika;Preferencje
936;Folk,98|Country,2
937;R&B/Soul,39|Reggae,61
938;R&B/Soul,4|Blues,96
939;Latin,54|Instrumental,46
940;Vocal,56|Latin,44
941;Comedy,30|R&B/Soul,70
942;Country,36|Classical,64
943;Dance,27|R&B/Soul,73
944;Pop,6|Jazz,94
945;World,46|Instrumental,54
946;Instrumental,0|Vocal,100
947;Metal,96|Vocal,4
948;Folk,89|Instrumental,11
949;Industrial,78|Reggae,22
950;Pop,95|Country,5
951;R&B/Soul,71|Comedy,29
952;Anime,73|Vocal,27
953;Alternative,56|Reggae,44
954;Folk,4|Reggae,96
955;Country,70|Blues,30
956;Alternative,10|Latin,90
957;Country,45|Instrumental,55
958;Country,95|Folk,5
959;Blues,53|Comedy,47
960;Alternative,7|Electronic,93
961;Pop,100
962;Alternative,66|Pop,34
963;Alternative,86|Instrumental,14
964;Anime,28|Comedy,72
965;Dance,27|Industrial,73
966;Rock,72|Rock,28
967;Reggae,44|World,56
968;Classical,81|Country,19
969;Instrumental,71|Comedy,29
970;Comedy,89|Country,11
971;World,74|Pop,26
972;Jazz,16|Anime,84
973;Alternative,50|Industrial,50
974;Jazz,69|Blues,31
975;World,17|Blues,83
976;Alternative,1|Folk,99
977;Comedy,76|Metal,24
978;Country,17|Industrial,83
979;Instrumental,70|Reggae,30
980;Folk,90|Dance,10
981;Rock,37|Rock,63
982;Vocal,62|R&B/Soul,38
983;Alternative,85|Anime,15
984;Latin,83|Instrumental,17
985;Classical,37|World,63
986;Folk,78|Classical,22
987;Pop,87|World,13
988;Industrial,77|Instrumental,23
989;Classical,62|Reggae,38
990;Anime,94|Classical,6
991;Pop,68|Folk,32
992;R&B/Soul,97|Jazz,3
993;Country,78|Vocal,22
994;Dance,63|World,37
995;Industrial,15|Blues,85
996;Pop,81|Alternative,19
997;World,45|Vocal,55
998;Country,99|Electronic,1
999;Comedy,46|Blues,54
1000;Comedy,86|World,14
1001;Metal,81|World,19
1002;Instrumental,42|Dance,58
1003;Country,27|Rock,73
1004;Comedy,5|Anime,95
1005;Vocal,47|Pop,53
1006;Vocal,89|Pop,11
1007;Pop,88|Anime,12
1008;Folk,66|Electronic,34
1009;Blues,89|World,11
1010;World,22|Reggae,78
1011;Blues,7|Folk,93
1012;Latin,54|Folk,46
1013;Industrial,33|Latin,67
1014;Dance,37|Comedy,63
1015;Vocal,45|Industrial,55
1016;Industrial,78|Jazz,22
1017;Comedy,44|Anime,56
1018;Electronic,28|Rock,72
1019;R&B/Soul,44|Latin,56
1020;Anime,37|Vocal,63
1021;Electronic,61|Alternative,39
1022;Jazz,23|Classical,77
1023;Rock,9|Jazz,91
1024;Comedy,74|World,26
1025;Metal,40|Industrial,60
1026;Dance,45|Anime,55
1027;Blues,23|Comedy,77
1028;World,27|Classical,73
1029;Pop,50|Folk,50
1030;Folk,46|Pop,54
1031;Metal,3|Anime,97
1032;Comedy,80|Vocal,20
1033;Country,64|Electronic,36
1034;World,30|Reggae,70
1035;Instrumental,95|Electronic,5
1036;Industrial,51|Rock,49
1037;World,9|Alternative,91
1038;Alternative,31|R&B/Soul,69
1039;R&B/Soul,1|Pop,99
1040;Classical,88|Rock,12
1041;Instrumental,58|R&B/Soul,42
1042;Dance,34|World,66
1043;Metal,54|Pop,46
1044;Dance,15|World,85
1045;Comedy,44|Alternative,56
1046;Country,18|Blues,82
1047;Jazz,27|Anime,73
1048;Metal,57|Industrial,43
1049;Latin,0|Blues,100
1050;World,18|Vocal,82
1051;R&B/Soul,86|Alternative,14
1052;Industrial,31|Rock,69
1053;Classical,60|Comedy,40
1054;Metal,88|Anime,12
1055;Metal,12|Pop,88
1056;Instrumental,90|Jazz,10
1057;Reggae,91|Folk,9
1058;Country,98|Dance,2
1059;Rock,39|Anime,61
1060;Blues,15|Comedy,85
1061;Electronic,88|Pop,12
1062;Rock,51|Dance,49
1063;Comedy,91|Country,9
1064;Folk,28|Metal,72
1065;Electronic,100
1066;Folk,89|Pop,11
1067;Latin,97|Latin,3
1068;Dance,76|Jazz,24
1069;Country,43|Instrumental,57
1070;Dance,24|R&B/Soul,76
1071;Folk,54|Alternative,46
1072;Folk,47|Instrumental,53
1073;Anime,44|Anime,56
1074;Jazz,53|Comedy,47
1075;Dance,81|Instrumental,19
1076;World,41|Industrial,59
1077;Electronic,84|Reggae,16
1078;Pop,76|Instrumental,24
1079;Alternative,36|R&B/Soul,64
1080;Instrumental,82|Vocal,18
1081;Dance,80|Pop,20
1082;Pop,49|Folk,51
1083;Jazz,48|Industrial,52
1084;Electronic,57|Latin,43
1085;Comedy,2|Electronic,98
1086;Country,81|Jazz,19
1087;R&B/Soul,54|Vocal,46
1088;Pop,76|Reggae,24
1089;Comedy,21|Vocal,79
1090;Alternative,79|Dance,21
1091;Electronic,29|Alternative,71
1092;Vocal,42|Reggae,58
1093;Alternative,22|Rock,78
1094;Vocal,84|Electronic,16
1095;Latin,65|Pop,35
1096;Reggae,55|Instrumental,45
1097;Country,63|Dance,37
1098;Reggae,55|Metal,45
1099;Pop,9|Vocal,91
1100;Anime,20|Alternative,80
1101;Dance,24|Pop,76
1102;Comedy,69|Dance,31
1103;Anime,46|Dance,54
1104;Alternative,56|Dance,44
1105;Blues,77|Comedy,23
1106;Country,81|Electronic,19
1107;Instrumental,59|Vocal,41
1108;Country,14|Rock,86
1109;Classical,72|Comedy,28
1110;Metal,50|Reggae,50
1111;Classical,61|Latin,39
1112;Metal,97|Instrumental,3
1113;Jazz,47|Electronic,53
1114;Comedy,52|R&B/Soul,48
1115;Alternative,39|Vocal,61
1116;Metal,71|Industrial,29
1117;Country,32|Classical,68
1118;Classical,85|Pop,15
1119;Rock,54|Rock,46
1120;Comedy,19|Country,81
1121;Anime,85|Folk,15
1122;Anime,71|Industrial,29
1123;Comedy,50|Jazz,50
1124;Metal,32|Folk,68
1125;Anime,12|Comedy,88
1126;World,8|Rock,92
1127;Blues,6|Classical,94
1128;Alternative,4|Latin,96
1129;Dance,34|Pop,66
1130;Jazz,42|Industrial,58
1131;Rock,84|Latin,16
1132;Latin,68|Dance,32
1133;Electronic,21|Classical,79
1134;Instrumental,46|Alternative,54
1135;Reggae,58|Metal,42
1136;Instrumental,63|Metal,37
1137;Vocal,10|Latin,90
1138;Latin,5|Pop,95
1139;Rock,20|Comedy,80
1140;Classical,63|Rock,37
1141;Instrumental,41|Comedy,59
1142;Latin,80|Comedy,20
1143;Jazz,97|Industrial,3
1144;Reggae,20|Instrumental,80
1145;Vocal,95|Metal,5
1146;Alternative,61|Dance,39
1147;Metal,20|Blues,80
1148;Electronic,92|Comedy,8
1149;Electronic,12|Blues,88
1150;Vocal,88|Anime,12
1151;Blues,37|Country,63
1152;Jazz,93|Country,7
1153;Anime,15|Jazz,85
1154;Classical,78|Rock,22
1155;Dance,6|Jazz,94
1156;Metal,21|World,79
1157;Pop,31|Pop,69
1158;Country,5|Electronic,95
1159;Classical,51|World,49
1160;Industrial,0|Industrial,100
1161;Alternative,97|Alternative,3
1162;Classical,47|Electronic,53
1163;Industrial,58|Anime,42
1164;Vocal,56|Latin,44
1165;Reggae,91|Pop,9
1166;Rock,90|Comedy,10
1167;Reggae,84|Industrial,16
1168;Dance,8|Jazz,92
1169;Rock,3|Comedy,97
1170;R&B/Soul,80|Anime,20
1171;World,34|Reggae,66
1172;Instrumental,66|Industrial,34
1173;Pop,22|Vocal,78
1174;Blues,34|Metal,66
1175;Blues,47|Folk,53
1176;Metal,71|Country,29
1177;Anime,89|Metal,11
1178;Comedy,99|Country,1
1179;Jazz,68|Pop,32
1180;Country,38|World,62
1181;Jazz,38|Classical,62
1182;Alternative,15|Instrumental,85
1183;Reggae,41|Latin,59
1184;World,73|Alternative,27
1185;Jazz,0|Blues,100
1186;Country,57|Dance,43
1187;Comedy,42|Anime,58
1188;Metal,17|Folk,83
1189;Industrial,68|Electronic,32
1190;Comedy,1|Metal,99
1191;Reggae,20|Jazz,80
1192;Alternative,67|Instrumental,33
1193;Dance,30|R&B/Soul,70
1194;Classical,45|World,55
1195;R&B/Soul,18|Anime,82
1196;Rock,87|Folk,13
1197;Dance,46|Classical,54
1198;Electronic,79|Comedy,21
1199;Country,84|Folk,16
1200;Folk,44|Vocal,56
1201;Latin,74|Rock,26
1202;Country,20|Pop,80
1203;Vocal,37|R&B/Soul,63
1204;Classical,20|Jazz,80
1205;Dance,2|Dance,98
1206;Alternative,41|Blues,59
1207;Latin,98|Reggae,2
1208;Country,61|Dance,39
1209;Electronic,68|Vocal,32
1210;R&B/Soul,29|Anime,71
1211;Jazz,91|Reggae,9
1212;Classical,49|Comedy,51
1213;R&B/Soul,42|Metal,58
1214;Country,69|Jazz,31
1215;Alternative,42|Comedy,58
1216;Classical,37|Jazz,63
1217;Anime,35|World,65
1218;Industrial,51|Pop,49
1219;Rock,9|Comedy,91
1220;Jazz,2|R&B/Soul,98
1221;Jazz,58|Reggae,42
1222;Country,3|World,97
1223;Classical,36|Classical,64
1224;R&B/Soul,79|Latin,21
1225;World,73|Classical,27
1226;Alternative,28|Folk,72
1227;R&B/Soul,30|R&B/Soul,70
1228;Electronic,77|Latin,23
1229;Blues,40|Comedy,60
1230;Classical,39|Pop,61
1231;Dance,21|Electronic,79
1232;Dance,95|Country,5
1233;Pop,4|Country,96
1234;Anime,32|Rock,68
1235;Blues,44|Folk,56
1236;Jazz,81|Folk,19
1237;Blues,43|Blues,57
1238;Blues,34|Electronic,66
1239;Metal,8|Instrumental,92
1240;Rock,98|Comedy,2
1241;Industrial,45|Rock,55
1242;Rock,47|R&B/Soul,53
1243;Dance,85|Alternative,15
1244;Comedy,65|Instrumental,35
1245;Industrial,24|Blues,76
1246;Electronic,75|Metal,25
1247;World,92|Reggae,8
1248;Metal,1|Pop,99
1249;Latin,87|Reggae,13
1250;Jazz,70|World,30
1251;Pop,42|Jazz,58
1252;Industrial,76|Metal,24
1253;World,11|Dance,89
1254;Instrumental,97|Anime,3
1255;Classical,55|Industrial,45
1256;Jazz,65|Folk,35
1257;Country,11|Instrumental,89
1258;Blues,43|Anime,57
1259;Vocal,92|Latin,8
1260;Anime,80|Instrumental,20
1261;Rock,48|Electronic,52
1262;Folk,40|Anime,60
1263;Jazz,51|Pop,49
1264;Classical,95|Anime,5
1265;Electronic,29|Folk,71
1266;Pop,57|Classical,43
1267;Electronic,4|Jazz,96
1268;Blues,10|Electronic,90
1269;Folk,88|World,12
1270;Alternative,28|Alternative,72
1271;Comedy,21|R&B/Soul,79
1272;Folk,22|Blues,78
1273;Electronic,8|Vocal,92
1274;Country,37|Electronic,63
1275;Anime,100
1276;R&B/Soul,31|Electronic,69
1277;Reggae,90|Pop,10
1278;Reggae,13|Vocal,87
1279;Country,21|Rock,79
1280;Reggae,39|Industrial,61
1281;Pop,82|Vocal,18
1282;Classical,68|Alternative,32
1283;Comedy,23|Classical,77
1284;Reggae,51|Rock,49
1285;Electronic,2|Rock,98
1286;Anime,58|Electronic,42
1287;Comedy,70|Blues,30
1288;Classical,29|Latin,71
1289;World,33|Vocal,67
1290;World,15|Folk,85
1291;Reggae,85|World,15
1292;Jazz,23|Folk,77
1293;Country,99|Alternative,1
1294;Anime,1|Latin,99
1295;Country,57|Alternative,43
1296;Anime,78|World,22
1297;Pop,76|Blues,24
1298;Blues,90|Reggae,10
1299;Latin,88|Folk,12
1300;Alternative,28|Comedy,72
1301;Country,8|Jazz,92
1302;Rock,36|Industrial,64
1303;Jazz,67|Electronic,33
1304;Blues,0|Industrial,100
1305;Dance,24|Reggae,76
1306;Rock,52|Country,48
1307;Classical,60|Metal,40
1308;Electronic,57|Classical,43
1309;Comedy,10|Vocal,90
1310;Industrial,43|Anime,57
1311;Alternative,27|Reggae,73
1312;Reggae,29|Reggae,71
1313;Pop,56|Latin,44
1314;R&B/Soul,25|Metal,75
1315;Anime,21|Industrial,79
1316;Anime,31|Jazz,69
1317;R&B/Soul,78|Country,22
1318;Comedy,51|Instrumental,49
1319;Instrumental,98|Dance,2
1320;Electronic,36|Blues,64
1321;Blues,14|Dance,86
1322;Reggae,24|Electronic,76
1323;R&B/Soul,98|Jazz,2
1324;Classical,13|Blues,87
1325;Metal,14|Vocal,86
1326;Industrial,1|Electronic,99
1327;Comedy,78|Classical,22
1328;Vocal,96|Alternative,4
1329;Alternative,26|Comedy,74
1330;Anime,28|Dance,72
1331;Instrumental,12|Rock,88
1332;Blues,31|Blues,69
1333;Industrial,58|Rock,42
1334;Folk,0|Blues,100
1335;Electronic,20|Folk,80
1336;Vocal,21|Pop,79
1337;Dance,62|Dance,38
1338;World,44|Blues,56
1339;Anime,29|Reggae,71
1340;Alternative,36|Vocal,64
1341;Industrial,96|Comedy,4
1342;R&B/Soul,67|Anime,33
1343;Reggae,87|Alternative,13
1344;Folk,18|Dance,82
1345;Dance,5|Country,95
1346;Reggae,31|Anime,69
1347;Latin,11|Pop,89
1348;Anime,49|Instrumental,51
1349;Folk,11|Pop,89
1350;World,62|Classical,38
1351;Electronic,77|Alternative,23
1352;Latin,92|Metal,8
1353;Jazz,65|Industrial,35
1354;Classical,70|Classical,30
1355;Latin,62|Country,38
1356;Comedy,58|R&B/Soul,42
1357;Rock,63|Latin,37
1358;Alternative,78|Rock,22
1359;Reggae,27|Pop,73
1360;Latin,42|Pop,58
1361;Alternative,9|Rock,91
1362;R&B/Soul,5|Pop,95
1363;Dance,55|World,45
1364;Instrumental,77|Electronic,23
1365;Instrumental,87|Blues,13
1366;Electronic,79|Vocal,21
1367;Latin,81|Electronic,19
1368;Latin,95|Dance,5
1369;Jazz,40|Country,60
1370;Folk,95|Alternative,5
1371;Latin,7|Vocal,93
1372;Vocal,93|Vocal,7
1373;Jazz,63|Electronic,37
1374;Pop,9|Industrial,91
1375;Anime,40|Latin,60
1376;Comedy,82|Electronic,18
1377;Pop,30|Reggae,70
1378;Electronic,70|Folk,30
1379;Rock,68|Folk,32
1380;Classical,36|Alternative,64
1381;R&B/Soul,72|R&B/Soul,28
1382;Instrumental,1|Folk,99
1383;Dance,57|Anime,43
1384;Instrumental,78|R&B/Soul,22
1385;Country,99|Reggae,1
1386;Comedy,89|Jazz,11
1387;Alternative,76|Jazz,24
1388;Jazz,83|Reggae,17
1389;Alternative,66|Folk,34
1390;Jazz,22|R&B/Soul,78
1391;Rock,71|Comedy,29
1392;Folk,35|Reggae,65
1393;Latin,93|Metal,7
1394;Country,5|Pop,95
1395;Jazz,16|Alternative,84
1396;Metal,13|Classical,87
1397;Country,41|Rock,59
1398;Anime,49|Electronic,51
1399;Latin,19|Blues,81
1400;Blues,14|Classical,86
1401;Classical,26|Electronic,74
1402;Vocal,25|Anime,75
1403;Instrumental,84|Anime,16
1404;Folk,62|Pop,38
1405;Latin,40|Metal,60
1406;Metal,22|Reggae,78
1407;Alternative,92|Blues,8
1408;Industrial,94|Instrumental,6
1409;Anime,48|R&B/Soul,52
1410;Comedy,65|Pop,35
1411;Pop,3|World,97
1412;Latin,94|World,6
1413;Rock,5|Folk,95
1414;World,51|Electronic,49
1415;Blues,42|Alternative,58
1416;Country,25|Classical,75
1417;Dance,95|Rock,5
1418;Electronic,66|Country,34
1419;Comedy,42|Latin,58
1420;Dance,63|Alternative,37
1421;Industrial,73|Metal,27
1422;Industrial,99|Vocal,1
1423;Instrumental,60|R&B/Soul,40
1424;World,95|Country,5
1425;World,21|Pop,79
1426;Metal,67|Classical,33
1427;Anime,30|Classical,70
1428;Anime,70|Folk,30
1429;Comedy,58|Dance,42
1430;Comedy,84|Electronic,16
1431;Metal,98|Anime,2
1432;Latin,29|Classical,71
1433;Pop,97|Jazz,3
1434;Reggae,30|Dance,70
1435;Alternative,3|Pop,97
1436;Blues,94|Latin,6
1437;Folk,49|R&B/Soul,51
1438;World,72|Industrial,28
1439;Classical,87|Rock,13
1440;Reggae,68|Instrumental,32
1441;Alternative,68|Country,32
1442;Vocal,24|Country,76
1443;Folk,66|World,34
1444;Reggae,84|R&B/Soul,16
1445;Latin,4|Metal,96
1446;Metal,25|Jazz,75
1447;Reggae,63|R&B/Soul,37
1448;Blues,45|Alternative,55
1449;Alternative,75|Blues,25
1450;Electronic,11|Alternative,89
1451;Folk,15|Industrial,85
1452;Comedy,93|Metal,7
1453;Country,27|Country,73
1454;Anime,42|Vocal,58
1455;Vocal,76|Blues,24
1456;Anime,50|Industrial,50
1457;Instrumental,16|Folk,84
1458;Anime,40|Reggae,60
1459;R&B/Soul,86|R&B/Soul,14
1460;Pop,1|Metal,99
1461;Latin,1|Metal,99
1462;Latin,18|Dance,82
1463;Pop,59|R&B/Soul,41
1464;Vocal,29|Instrumental,71
1465;Comedy,76|Country,24
1466;World,47|Electronic,53
1467;Metal,70|Country,30
1468;Anime,37|Anime,63
1469;Classical,64|Reggae,36
1470;Metal,25|Jazz,75
1471;Country,51|Vocal,49
1472;World,65|Dance,35
1473;Blues,41|Dance,59
1474;Vocal,99|Vocal,1
1475;Folk,58|Latin,42
1476;Folk,57|Blues,43
1477;Metal,60|Vocal,40
1478;Jazz,39|Blues,61
1479;Alternative,17|Reggae,83
1480;Vocal,17|Industrial,83
1481;Latin,40|Pop,60
1482;Metal,63|Reggae,37
1483;Folk,3|Electronic,97
1484;Metal,86|Latin,14
1485;Industrial,88|Electronic,12
1486;Industrial,5|Electronic,95
1487;Dance,2|Rock,98
1488;Anime,57|Vocal,43
1489;World,58|Pop,42
1490;Classical,15|Industrial,85
1491;Country,42|Pop,58
1492;Metal,53|Alternative,47
1493;Metal,82|World,18
1494;Country,29|Country,71
1495;World,75|Latin,25
1496;World,98|Metal,2
1497;Classical,92|Instrumental,8
1498;Vocal,32|Rock,68
1499;Pop,18|Comedy,82
1500;R&B/Soul,74|Jazz,26
1501;Pop,45|Country,55
1502;Metal,43|Latin,57
1503;World,21|Folk,79
1504;Blues,29|Comedy,71
1505;Pop,61|Rock,39
1506;Reggae,57|Metal,43
1507;Latin,29|Dance,71
1508;Electronic,87|Folk,13
1509;Folk,81|Comedy,19
1510;Blues,41|Pop,59
1511;World,76|Industrial,24
1512;Metal,27|Reggae,73
1513;Pop,9|Jazz,91
1514;Folk,67|Reggae,33
1515;Jazz,30|Jazz,70
1516;Blues,56|Latin,44
1517;Dance,41|Jazz,59
1518;Rock,53|Anime,47
1519;Classical,17|Blues,83
1520;Folk,84|R&B/Soul,16
1521;Latin,42|Anime,58
1522;Classical,66|Reggae,34
1523;Jazz,75|Anime,25
1524;Country,1|Industrial,99
1525;Dance,75|Rock,25
1526;Classical,54|Folk,46
1527;Dance,55|Blues,45
1528;Rock,76|Vocal,24
1529;Folk,60|Electronic,40
1530;Pop,87|Metal,13
1531;Electronic,0|R&B/Soul,100
1532;Classical,90|Vocal,10
1533;Folk,6|Latin,94
1534;R&B/Soul,67|Anime,33
1535;Electronic,59|Latin,41
1536;Metal,100
1537;Pop,4|Industrial,96
1538;R&B/Soul,90|Electronic,10
1539;Jazz,79|Anime,21
1540;Pop,59|Pop,41
1541;Vocal,56|Reggae,44
1542;Electronic,5|Rock,95
1543;Comedy,24|R&B/Soul,76
1544;Country,25|Latin,75
1545;R&B/Soul,61|Comedy,39
1546;Electronic,89|Jazz,11
1547;Dance,19|Blues,81
1548;Reggae,56|Country,44
1549;Jazz,89|Dance,11
1550;Folk,28|Vocal,72
1551;Anime,86|Folk,14
1552;Jazz,30|Blues,70
1553;Anime,63|Alternative,37
1554;Vocal,56|Jazz,44
1555;Folk,15|Comedy,85
1556;Industrial,67|Comedy,33
1557;Country,22|Electronic,78
1558;Jazz,56|R&B/Soul,44
1559;Industrial,37|World,63
1560;Classical,11|Dance,89
1561;Anime,5|Electronic,95
1562;Classical,60|Blues,40
1563;Rock,22|Dance,78
1564;Pop,26|Industrial,74
1565;Anime,74|Folk,26
1566;Reggae,40|Reggae,60
1567;Vocal,75|Folk,25
1568;Latin,65|Country,35
1569;Latin,52|Anime,48
1570;Classical,65|Classical,35
1571;Latin,46|Rock,54
1572;World,82|Classical,18
1573;Reggae,68|Metal,32
1574;Dance,60|Reggae,40
1575;Jazz,63|Anime,37
1576;Latin,75|Anime,25
1577;Electronic,77|Blues,23
1578;Pop,96|World,4
1579;Latin,17|Instrumental,83
1580;Electronic,85|Electronic,15
1581;Metal,33|Reggae,67
1582;Folk,57|Rock,43
1583;Latin,86|Industrial,14
1584;Folk,13|Electronic,87
1585;Alternative,29|Jazz,71
1586;Industrial,7|Jazz,93
1587;Vocal,37|Jazz,63
1588;Country,55|World,45
1589;Blues,20|Comedy,80
1590;Industrial,53|Blues,47
1591;Classical,51|Vocal,49
1592;Instrumental,39|Alternative,61
1593;Folk,46|Vocal,54
1594;Alternative,46|Industrial,54
1595;Industrial,97|Country,3
1596;Rock,47|Vocal,53
1597;Country,21|Metal,79
1598;Latin,99|Anime,1
1599;Blues,66|Classical,34
1600;Classical,83|Alternative,17
1601;R&B/Soul,30|Country,70
1602;World,95|Metal,5
1603;Classical,29|Rock,71
1604;Rock,96|Folk,4
1605;Pop,59|Classical,41
1606;Electronic,96|Industrial,4
1607;Electronic,22|Industrial,78
1608;World,53|Electronic,47
1609;Electronic,77|Vocal,23
1610;Electronic,1|Blues,99
1611;Rock,33|Metal,67
1612;Comedy,9|Rock,91
1613;Metal,41|Electronic,59
1614;Reggae,12|Industrial,88
1615;Comedy,18|Classical,82
1616;Alternative,85|Electronic,15
1617;Vocal,43|Anime,57
1618;Pop,78|R&B/Soul,22
1619;Electronic,28|Instrumental,72
1620;Instrumental,87|Pop,13
1621;Rock,24|Reggae,76
1622;Folk,14|Dance,86
1623;Latin,8|Alternative,92
1624;Pop,61|Dance,39
1625;Dance,65|Reggae,35
1626;R&B/Soul,35|Industrial,65
1627;Electronic,78|Vocal,22
1628;Latin,68|Vocal,32
1629;Dance,4|Blues,96
1630;Alternative,78|Dance,22
1631;Reggae,72|Alternative,28
1632;Rock,22|Country,78
1633;Classical,46|Dance,54
1634;Folk,8|Alternative,92
1635;Country,47|Blues,53
1636;Alternative,2|Vocal,98
1637;R&B/Soul,72|Anime,28
1638;R&B/Soul,19|Reggae,81
1639;Dance,78|Latin,22
1640;Pop,6|Alternative,94
1641;Vocal,89|Reggae,11
1642;Latin,51|Folk,49
1643;Folk,33|Dance,67
1644;R&B/Soul,54|Comedy,46
1645;Instrumental,81|R&B/Soul,19
1646;Vocal,65|Alternative,35
1647;Country,52|Blues,48
1648;Metal,51|Reggae,49
1649;Electronic,1|Anime,99
1650;Rock,14|Pop,86
1651;Industrial,80|Reggae,20
1652;Electronic,16|Country,84
1653;Anime,0|Industrial,100
1654;R&B/Soul,80|R&B/Soul,20
1655;Instrumental,49|Industrial,51
1656;Dance,26|Vocal,74
1657;Vocal,81|Electronic,19
1658;Comedy,31|Industrial,69
1659;Dance,85|World,15
1660;Alternative,69|Comedy,31
1661;Vocal,7|Industrial,93
1662;Folk,37|Vocal,63
1663;Metal,98|Latin,2
1664;Instrumental,62|Vocal,38
1665;Latin,70|R&B/Soul,30
1666;Metal,47|World,53
1667;Country,29|Vocal,71
1668;Rock,32|Vocal,68
1669;Instrumental,97|R&B/Soul,3
1670;Instrumental,3|Dance,97
1671;Comedy,12|Industrial,88
1672;Jazz,25|Vocal,75
1673;Industrial,91|Pop,9
1674;Blues,27|Dance,73
1675;Reggae,52|Country,48
1676;Metal,77|World,23
1677;Metal,42|Metal,58
1678;Country,69|Country,31
1679;Blues,13|Industrial,87
1680;Pop,11|Latin,89
1681;R&B/Soul,43|Country,57
1682;Instrumental,14|World,86
1683;Jazz,10|Classical,90
1684;Comedy,49|Jazz,51
1685;Classical,22|Alternative,78
1686;Jazz,93|Rock,7
1687;R&B/Soul,81|Instrumental,19
1688;Blues,91|Electronic,9
1689;World,93|Industrial,7
1690;Latin,91|Instrumental,9
1691;R&B/Soul,9|Country,91
1692;R&B/Soul,42|Jazz,58
1693;World,18|Jazz,82
1694;Metal,47|Classical,53
1695;Electronic,52|Electronic,48
1696;Folk,89|Folk,11
1697;Classical,0|Instrumental,100
1698;R&B/Soul,43|Country,57
1699;Metal,29|Electronic,71
1700;R&B/Soul,64|Classical,36
1701;Instrumental,10|Folk,90
1702;R&B/Soul,55|Metal,45
1703;Anime,88|Classical,12
1704;Folk,60|Instrumental,40
1705;Reggae,12|Country,88
1706;Electronic,28|Rock,72
1707;Anime,62|Dance,38
1708;Latin,3|Alternative,97
1709;Metal,24|Reggae,76
1710;Reggae,93|Pop,7
1711;Dance,99|Comedy,1
1712;Rock,32|Vocal,68
1713;Reggae,86|Country,14
1714;Industrial,9|Vocal,91
1715;Metal,50|Classical,50
1716;Dance,12|Jazz,88
1717;Reggae,86|Blues,14
1718;Classical,21|Blues,79
1719;Blues,47|World,53
1720;Vocal,45|Blues,55
1721;Latin,70|World,30
1722;Instrumental,73|Comedy,27
1723;Blues,70|Folk,30
1724;Anime,64|Alternative,36
1725;Instrumental,58|Alternative,42
1726;Latin,44|Anime,56
1727;World,18|Reggae,82
1728;Classical,83|Jazz,17
1729;Folk,90|Alternative,10
1730;Rock,100
1731;Dance,54|Industrial,46
1732;Instrumental,6|Country,94
1733;Industrial,35|Dance,65
1734;Jazz,15|Instrumental,85
1735;Reggae,14|Blues,86
1736;Instrumental,40|Vocal,60
1737;Rock,59|Dance,41
1738;Dance,22|R&B/Soul,78
1739;Electronic,22|Alternative,78
1740;Rock,57|Classical,43
1741;Dance,35|Folk,65
1742;Anime,36|Industrial,64
1743;Alternative,33|Alternative,67
1744;Anime,43|World,57
1745;Blues,84|Instrumental,16
1746;Electronic,84|Electronic,16
1747;Pop,28|Pop,72
1748;Metal,56|World,44
1749;Electronic,84|Folk,16
1750;R&B/Soul,26|Folk,74
1751;R&B/Soul,72|Folk,28
1752;Country,76|Jazz,24
1753;Reggae,47|Comedy,53
1754;Pop,35|Classical,65
1755;Jazz,70|Classical,30
1756;Vocal,13|Reggae,87
1757;Jazz,41|Jazz,59
1758;Industrial,41|Country,59
1759;Vocal,79|Vocal,21
1760;Instrumental,62|Metal,38
1761;Instrumental,56|Vocal,44
1762;Alternative,55|Instrumental,45
1763;Rock,1|World,99
1764;Alternative,85|Industrial,15
1765;Comedy,30|Instrumental,70
1766;World,39|Anime,61
1767;Pop,88|Instrumental,12
1768;Blues,54|Folk,46
1769;Pop,28|Latin,72
1770;Latin,26|Industrial,74
1771;Rock,88|Folk,12
1772;Jazz,85|Classical,15
1773;Dance,65|Latin,35
1774;Anime,44|Electronic,56
1775;Reggae,52|Alternative,48
1776;World,87|Comedy,13
1777;Reggae,58|Electronic,42
1778;Electronic,10|Pop,90
1779;Latin,89|Country,11
1780;Instrumental,9|Comedy,91
1781;Folk,75|Latin,25
1782;Instrumental,81|Classical,19
1783;R&B/Soul,92|Folk,8
1784;Anime,64|Blues,36
1785;Reggae,37|Alternative,63
1786;Blues,81|Classical,19
1787;Folk,97|Reggae,3
1788;Latin,38|Instrumental,62
1789;Country,34|Latin,66
1790;Instrumental,90|Alternative,10
1791;World,12|Blues,88
1792;Pop,20|Country,80
1793;Metal,65|R&B/Soul,35
1794;Classical,16|Alternative,84
1795;World,28|Comedy,72
